ZIPCODE,Avg Gross Income,Lat,Long,JSON-style lat/lon/money
24317,44256,36.609475,-80.67102,"36.609475, -80.67102, 44256"
24318,9793,36.982193,-81.38945,"36.982193, -81.38945, 9793"
24319,115016,36.776534,-81.65827,"36.776534, -81.65827, 115016"
24323,10743,36.88091,-81.1992,"36.88091, -81.1992, 10743"
24324,43653,36.973028,-80.79309,"36.973028, -80.79309, 43653"
24325,14284,36.801489,-80.60492,"36.801489, -80.60492, 14284"
24326,15979,36.729236,-81.2001,"36.729236, -81.2001, 15979"
24328,32564,36.659171,-80.70387,"36.659171, -80.70387, 32564"
24330,41577,36.721913,-81.00535,"36.721913, -81.00535, 41577"
24333,261822,36.649548,-80.92683,"36.649548, -80.92683, 261822"
24340,83718,36.772376,-81.7742,"36.772376, -81.7742, 83718"
24343,141943,36.750353,-80.68706,"36.750353, -80.68706, 141943"
24347,30360,36.958829,-80.65995,"36.958829, -80.65995, 30360"
24348,55982,36.626454,-81.16554,"36.626454, -81.16554, 55982"
24350,14621,36.809933,-80.99526,"36.809933, -80.99526, 14621"
24351,7915,36.580074,-80.76311,"36.580074, -80.76311, 7915"
24352,14461,36.708515,-80.52791,"36.708515, -80.52791, 14461"
24354,231872,36.828526,-81.53045,"36.828526, -81.53045, 231872"
24360,89479,36.933981,-80.92897,"36.933981, -80.92897, 89479"
24361,74052,36.763059,-81.84774,"36.763059, -81.84774, 74052"
24363,17876,36.597486,-81.37604,"36.597486, -81.37604, 17876"
24366,17109,37.261609,-81.10659,"37.261609, -81.10659, 17109"
24368,81141,36.889364,-81.28162,"36.889364, -81.28162, 81141"
24370,83368,36.893445,-81.74825,"36.893445, -81.74825, 83368"
24374,9087,36.813383,-81.19791,"36.813383, -81.19791, 9087"
24375,20442,36.790265,-81.37541,"36.790265, -81.37541, 20442"
24377,4065,37.000956,-81.54797,"37.000956, -81.54797, 4065"
24378,15222,36.684567,-81.43411,"36.684567, -81.43411, 15222"
24380,44014,36.853525,-80.52024,"36.853525, -80.52024, 44014"
24381,57726,36.714663,-80.82602,"36.714663, -80.82602, 57726"
24382,268051,36.947446,-81.09439,"36.947446, -81.09439, 268051"
24401,709934,38.146216,-79.07625,"38.146216, -79.07625, 709934"
24413,4512,38.521373,-79.58361,"38.521373, -79.58361, 4512"
24416,129116,37.74078,-79.35038,"37.74078, -79.35038, 129116"
24421,76470,38.252683,-79.17339,"38.252683, -79.17339, 76470"
24422,108410,37.821088,-79.79619,"37.821088, -79.79619, 108410"
24426,277571,37.772399,-80.02705,"37.772399, -80.02705, 277571"
24430,22923,38.085244,-79.36209,"38.085244, -79.36209, 22923"
24431,47291,38.167914,-78.84222,"38.167914, -78.84222, 47291"
24432,6791,38.178513,-79.42701,"38.178513, -79.42701, 6791"
24435,42747,37.871126,-79.29041,"37.871126, -79.29041, 42747"
24437,19591,38.212067,-78.94563,"38.212067, -78.94563, 19591"
24439,16340,37.997778,-79.48004,"37.997778, -79.48004, 16340"
24440,46505,37.996542,-79.15354,"37.996542, -79.15354, 46505"
24441,113441,38.255747,-78.8242,"38.255747, -78.8242, 113441"
24445,51931,37.970734,-79.89283,"37.970734, -79.89283, 51931"
24450,361275,37.794344,-79.47658,"37.794344, -79.47658, 361275"
24458,7317,38.322663,-79.54418,"38.322663, -79.54418, 7317"
24459,17308,38.042173,-79.28175,"38.042173, -79.28175, 17308"
24460,37166,38.015153,-79.65065,"38.015153, -79.65065, 37166"
24465,27923,38.374628,-79.63611,"38.374628, -79.63611, 27923"
24467,61143,38.258308,-78.95941,"38.258308, -78.95941, 61143"
24471,36016,38.310311,-78.80409,"38.310311, -78.80409, 36016"
24472,43212,37.936577,-79.22828,"37.936577, -79.22828, 43212"
24473,21218,37.912977,-79.39906,"37.912977, -79.39906, 21218"
24476,9293,38.179715,-79.141332,"38.179715, -79.141332, 9293"
24477,230952,38.01473,-79.02733,"38.01473, -79.02733, 230952"
24479,32857,38.151767,-79.21998,"38.151767, -79.21998, 32857"
24482,97623,38.19958,-78.99553,"38.19958, -78.99553, 97623"
24483,17901,37.819652,-79.21508,"37.819652, -79.21508, 17901"
24484,16500,38.103122,-79.81478,"38.103122, -79.81478, 16500"
24485,7044,38.270442,-79.33402,"38.270442, -79.33402, 7044"
24486,75856,38.290722,-78.92423,"38.290722, -78.92423, 75856"
24487,4449,38.197757,-79.57766,"38.197757, -79.57766, 4449"
24501,323069,37.390209,-79.16132,"37.390209, -79.16132, 323069"
24502,726048,37.362109,-79.21525,"37.362109, -79.21525, 726048"
24503,737401,37.440641,-79.20923,"37.440641, -79.20923, 737401"
24504,129279,37.400275,-79.12597,"37.400275, -79.12597, 129279"
24517,102560,37.127543,-79.27409,"37.127543, -79.27409, 102560"
24520,35486,36.561396,-79.05268,"36.561396, -79.05268, 35486"
24521,192900,37.616606,-79.08763,"37.616606, -79.08763, 192900"
24522,183158,37.374688,-78.80585,"37.374688, -78.80585, 183158"
24523,350534,37.339184,-79.52839,"37.339184, -79.52839, 350534"
24526,31282,37.528701,-79.39812,"37.528701, -79.39812, 31282"
24527,50624,36.725028,-79.35877,"36.725028, -79.35877, 50624"
24528,56310,37.079385,-78.90765,"37.079385, -78.90765, 56310"
24529,30737,36.631531,-78.63806,"36.631531, -78.63806, 30737"
24530,17020,36.807043,-79.61864,"36.807043, -79.61864, 17020"
24531,145504,36.836822,-79.45193,"36.836822, -79.45193, 145504"
24534,24153,36.864697,-78.76019,"36.864697, -78.76019, 24153"
24536,4698,37.486603,-79.30501,"37.486603, -79.30501, 4698"
24538,89964,37.343394,-78.96433,"37.343394, -78.96433, 89964"
24540,495674,36.622638,-79.39998,"36.622638, -79.39998, 495674"
24541,505350,36.581085,-79.45027,"36.581085, -79.45027, 505350"
24549,74020,36.710985,-79.48517,"36.710985, -79.48517, 74020"
24550,138138,37.237928,-79.28268,"37.237928, -79.28268, 138138"
24551,723970,37.366744,-79.29977,"37.366744, -79.29977, 723970"
24553,29270,37.541726,-78.80777,"37.541726, -78.80777, 29270"
24554,61922,37.142894,-79.05412,"37.142894, -79.05412, 61922"
24555,36812,37.641788,-79.45652,"37.641788, -79.45652, 36812"
24556,84213,37.361512,-79.3981,"37.361512, -79.3981, 84213"
24557,117876,36.971021,-79.31787,"36.971021, -79.31787, 117876"
24558,121143,36.774635,-78.93426,"36.774635, -78.93426, 121143"
24562,8517,37.715293,-78.64175,"37.715293, -78.64175, 8517"
24563,87686,37.071568,-79.2923,"37.071568, -79.2923, 87686"
24565,14900,36.842686,-79.19748,"36.842686, -79.19748, 14900"
24566,23398,36.726236,-79.26279,"36.726236, -79.26279, 23398"
24569,15539,37.041512,-79.1278,"37.041512, -79.1278, 15539"
24571,36415,37.133274,-79.37324,"37.133274, -79.37324, 36415"
24572,296287,37.461272,-79.09364,"37.461272, -79.09364, 296287"
24574,82333,37.576208,-79.26133,"37.576208, -79.26133, 82333"
24577,70706,36.940538,-78.98017,"36.940538, -78.98017, 70706"
24578,21553,37.650711,-79.55269,"37.650711, -79.55269, 21553"
24579,20955,37.597531,-79.50659,"37.597531, -79.50659, 20955"
24580,8525,36.589704,-78.66151,"36.589704, -78.66151, 8525"
24586,96651,36.595244,-79.28647,"36.595244, -79.28647, 96651"
24588,177781,37.268024,-79.11686,"37.268024, -79.11686, 177781"
24589,31315,36.759749,-78.78547,"36.759749, -78.78547, 31315"
24590,155413,37.806508,-78.48134,"37.806508, -78.48134, 155413"
24592,222348,36.701855,-78.92008,"36.701855, -78.92008, 222348"
24593,32455,37.320709,-78.91071,"37.320709, -78.91071, 32455"
24594,29240,36.635902,-79.1968,"36.635902, -79.1968, 29240"
24597,18692,36.782331,-79.1237,"36.782331, -79.1237, 18692"
24598,30494,36.592597,-78.78207,"36.592597, -78.78207, 30494"
24599,8989,37.638783,-78.71934,"37.638783, -78.71934, 8989"
24602,8684,37.170062,-81.64412,"37.170062, -81.64412, 8684"
24603,16290,37.371119,-82.1645,"37.371119, -82.1645, 16290"
24605,208727,37.222548,-81.3367,"37.222548, -81.3367, 208727"
24609,125005,37.055512,-81.76922,"37.055512, -81.76922, 125005"
24613,15547,37.273973,-81.31688,"37.273973, -81.31688, 15547"
24614,137768,37.296213,-82.05775,"37.296213, -82.05775, 137768"
24620,32980,37.409883,-82.02317,"37.409883, -82.02317, 32980"
24622,12633,37.214471,-81.78967,"37.214471, -81.78967, 12633"
24628,9258,37.308652,-82.18593,"37.308652, -82.18593, 9258"
24630,110513,37.155621,-81.49787,"37.155621, -81.49787, 110513"
24631,20986,37.223011,-82.00538,"37.223011, -82.00538, 20986"
24634,9222,37.250363,-81.89766,"37.250363, -81.89766, 9222"
24637,78829,37.076801,-81.70519,"37.076801, -81.70519, 78829"
24639,37979,37.136584,-81.89068,"37.136584, -81.89068, 37979"
24641,99653,37.098588,-81.80607,"37.098588, -81.80607, 99653"
24646,8986,37.14445,-81.99735,"37.14445, -81.99735, 8986"
24649,30322,37.077291,-81.91973,"37.077291, -81.91973, 30322"
24651,133963,37.113004,-81.50326,"37.113004, -81.50326, 133963"
24656,58069,37.198005,-82.12193,"37.198005, -82.12193, 58069"
24657,4372,37.226416,-81.86739,"37.226416, -81.86739, 4372"
0,191027502,#N/A,#N/A,#N/A
98001,818298,47.303722,-122.26608,"47.303722, -122.26608, 818298"
98002,556108,47.304221,-122.21602,"47.304221, -122.21602, 556108"
98003,911503,47.311072,-122.31188,"47.311072, -122.31188, 911503"
98004,3018475,47.618371,-122.20308,"47.618371, -122.20308, 3018475"
98005,998886,47.611021,-122.16858,"47.611021, -122.16858, 998886"
98006,2207195,47.562975,-122.1526,"47.562975, -122.1526, 2207195"
98007,819912,47.610935,-122.14104,"47.610935, -122.14104, 819912"
98008,1056111,47.609222,-122.1155,"47.609222, -122.1155, 1056111"
98010,217440,47.317802,-122.01479,"47.317802, -122.01479, 217440"
98011,945615,47.751471,-122.20257,"47.751471, -122.20257, 945615"
98012,1859578,47.84311,-122.20457,"47.84311, -122.20457, 1859578"
98014,276751,47.648232,-121.91265,"47.648232, -121.91265, 276751"
98019,413705,47.7353,-121.96222,"47.7353, -121.96222, 413705"
98020,984840,47.803668,-122.37096,"47.803668, -122.37096, 984840"
98021,956032,47.790653,-122.22021,"47.790653, -122.22021, 956032"
98022,608624,47.193729,-121.91915,"47.193729, -121.91915, 608624"
98023,1224361,47.309021,-122.36178,"47.309021, -122.36178, 1224361"
98024,198508,47.565642,-121.88638,"47.565642, -121.88638, 198508"
98026,1158185,47.821568,-122.33651,"47.821568, -122.33651, 1158185"
98027,1400313,47.522828,-122.02921,"47.522828, -122.02921, 1400313"
98028,776985,47.75287,-122.24736,"47.75287, -122.24736, 776985"
98029,1061994,47.572401,-122.02065,"47.572401, -122.02065, 1061994"
98030,649554,47.369098,-122.192276,"47.369098, -122.192276, 649554"
98031,882697,47.388461,-122.19644,"47.388461, -122.19644, 882697"
98032,735732,47.388254,-122.25932,"47.388254, -122.25932, 735732"
98033,2202150,47.67903,-122.1934,"47.67903, -122.1934, 2202150"
98034,1518543,47.71828,-122.19702,"47.71828, -122.19702, 1518543"
98036,919378,47.808816,-122.28394,"47.808816, -122.28394, 919378"
98037,624687,47.848237,-122.28348,"47.848237, -122.28348, 624687"
98038,1078106,47.381989,-122.03553,"47.381989, -122.03553, 1078106"
98039,764071,47.626571,-122.2328,"47.626571, -122.2328, 764071"
98040,2626374,47.569271,-122.23233,"47.569271, -122.23233, 2626374"
98042,1368919,47.363382,-122.11451,"47.363382, -122.11451, 1368919"
98043,481499,47.790969,-122.30539,"47.790969, -122.30539, 481499"
98045,518773,47.483057,-121.73254,"47.483057, -121.73254, 518773"
98047,123221,47.26619,-122.24463,"47.26619, -122.24463, 123221"
98051,120356,47.359414,-121.88657,"47.359414, -121.88657, 120356"
98052,2819342,47.677471,-122.12138,"47.677471, -122.12138, 2819342"
98053,1127115,47.640972,-122.03318,"47.640972, -122.03318, 1127115"
98055,567340,47.467422,-122.21005,"47.467422, -122.21005, 567340"
98056,995155,47.510739,-122.18372,"47.510739, -122.18372, 995155"
98057,329835,47.432251,-121.803388,"47.432251, -121.803388, 329835"
98058,1286077,47.448322,-122.14584,"47.448322, -122.14584, 1286077"
98059,1263904,47.493031,-122.14169,"47.493031, -122.14169, 1263904"
98065,581781,47.530639,-121.83053,"47.530639, -121.83053, 581781"
98070,391675,47.416198,-122.46821,"47.416198, -122.46821, 391675"
98072,1146307,47.758786,-122.10205,"47.758786, -122.10205, 1146307"
98074,1520514,47.625364,-122.045347,"47.625364, -122.045347, 1520514"
98075,1298934,47.584879,-122.033685,"47.584879, -122.033685, 1298934"
98077,811661,47.584879,-122.033685,"47.584879, -122.033685, 811661"
98087,722489,47.432251,-121.803388,"47.432251, -121.803388, 722489"
98092,1147843,47.297285,-122.16328,"47.297285, -122.16328, 1147843"
98101,835335,47.61067,-122.33438,"47.61067, -122.33438, 835335"
98102,1210337,47.63287,-122.32253,"47.63287, -122.32253, 1210337"
98103,1945624,47.671346,-122.34166,"47.671346, -122.34166, 1945624"
98104,435776,47.60252,-122.32855,"47.60252, -122.32855, 435776"
98105,1530168,47.66377,-122.30118,"47.66377, -122.30118, 1530168"
98106,530025,47.53282,-122.35443,"47.53282, -122.35443, 530025"
98107,908632,47.66747,-122.37468,"47.66747, -122.37468, 908632"
98108,459136,47.546188,-122.31514,"47.546188, -122.31514, 459136"
98109,1338455,47.630648,-122.34675,"47.630648, -122.34675, 1338455"
98110,1320260,47.65526,-122.53508,"47.65526, -122.53508, 1320260"
98112,1771359,47.629653,-122.29752,"47.629653, -122.29752, 1771359"
98115,2129387,47.68382,-122.30122,"47.68382, -122.30122, 2129387"
98116,1078794,47.57487,-122.39392,"47.57487, -122.39392, 1078794"
98117,1315975,47.685919,-122.37838,"47.685919, -122.37838, 1315975"
98118,1096363,47.543348,-122.27496,"47.543348, -122.27496, 1096363"
98119,1125270,47.63877,-122.36694,"47.63877, -122.36694, 1125270"
98121,917026,47.61487,-122.34578,"47.61487, -122.34578, 917026"
98122,1211910,47.61157,-122.30406,"47.61157, -122.30406, 1211910"
98125,1081445,47.716648,-122.30308,"47.716648, -122.30308, 1081445"
98126,636484,47.54687,-122.3748,"47.54687, -122.3748, 636484"
98133,1160842,47.733852,-122.34461,"47.733852, -122.34461, 1160842"
98134,51324,47.57867,-122.33441,"47.57867, -122.33441, 51324"
98136,730181,47.538887,-122.38803,"47.538887, -122.38803, 730181"
98144,999070,47.58577,-122.30081,"47.58577, -122.30081, 999070"
98146,648071,47.501753,-122.35688,"47.501753, -122.35688, 648071"
98148,206802,47.443756,-122.33068,"47.443756, -122.33068, 206802"
98155,1097314,47.753019,-122.30373,"47.753019, -122.30373, 1097314"
98164,13776,47.606139,-122.33186,"47.606139, -122.33186, 13776"
98166,738356,47.458821,-122.34943,"47.458821, -122.34943, 738356"
98168,634344,47.491327,-122.3027,"47.491327, -122.3027, 634344"
98177,1128510,47.740886,-122.36978,"47.740886, -122.36978, 1128510"
98178,552118,47.497971,-122.24664,"47.497971, -122.24664, 552118"
98188,496502,47.450321,-122.27472,"47.450321, -122.27472, 496502"
98198,850926,47.397521,-122.315,"47.397521, -122.315, 850926"
98199,1222671,47.64767,-122.39758,"47.64767, -122.39758, 1222671"
98201,555664,47.986274,-122.20222,"47.986274, -122.20222, 555664"
98203,858352,47.943468,-122.21792,"47.943468, -122.21792, 858352"
98204,689734,47.90296,-122.25064,"47.90296, -122.25064, 689734"
98208,1375076,47.893451,-122.19797,"47.893451, -122.19797, 1375076"
98220,14473,48.681582,-122.1977,"48.681582, -122.1977, 14473"
98221,684825,48.495234,-122.61976,"48.495234, -122.61976, 684825"
98223,1019443,48.203856,-122.05288,"48.203856, -122.05288, 1019443"
98225,894550,48.747578,-122.48508,"48.747578, -122.48508, 894550"
98226,1007617,48.759079,-122.43597,"48.759079, -122.43597, 1007617"
98229,746222,48.725417,-122.435478,"48.725417, -122.435478, 746222"
98230,455185,48.961443,-122.73714,"48.961443, -122.73714, 455185"
98232,129027,48.559548,-122.41375,"48.559548, -122.41375, 129027"
98233,330828,48.486892,-122.33366,"48.486892, -122.33366, 330828"
98236,181899,47.962134,-122.40089,"47.962134, -122.40089, 181899"
98237,75395,48.497601,-121.70018,"48.497601, -121.70018, 75395"
98239,209757,48.204162,-122.66723,"48.204162, -122.66723, 209757"
98240,74360,48.931679,-122.63256,"48.931679, -122.63256, 74360"
98241,40443,48.265483,-121.56075,"48.265483, -121.56075, 40443"
98244,53579,48.841442,-122.12547,"48.841442, -122.12547, 53579"
98245,134827,48.672312,-122.91972,"48.672312, -122.91972, 134827"
98247,183214,48.900256,-122.32095,"48.900256, -122.32095, 183214"
98248,543183,48.852655,-122.61807,"48.852655, -122.61807, 543183"
98249,168044,48.029176,-122.54222,"48.029176, -122.54222, 168044"
98250,314525,48.55113,-123.07563,"48.55113, -123.07563, 314525"
98251,88993,47.851713,-121.66644,"47.851713, -121.66644, 88993"
98252,205428,48.070852,-121.82242,"48.070852, -121.82242, 205428"
98253,58271,48.085852,-122.57129,"48.085852, -122.57129, 58271"
98257,124717,48.393063,-122.50476,"48.393063, -122.50476, 124717"
98258,1141955,48.028355,-122.06327,"48.028355, -122.06327, 1141955"
98260,176331,48.030555,-122.44856,"48.030555, -122.44856, 176331"
98261,70318,48.481655,-122.88271,"48.481655, -122.88271, 70318"
98262,27974,48.699642,-122.66658,"48.699642, -122.66658, 27974"
98264,472713,48.943476,-122.45723,"48.943476, -122.45723, 472713"
98266,62265,48.853213,-122.247881,"48.853213, -122.247881, 62265"
98267,8606,48.499159,-121.43163,"48.499159, -121.43163, 8606"
98270,1074398,48.061269,-122.1588,"48.061269, -122.1588, 1074398"
98271,627634,48.093129,-122.21614,"48.093129, -122.21614, 627634"
98272,667280,47.860245,-121.93734,"47.860245, -121.93734, 667280"
98273,604323,48.414576,-122.35196,"48.414576, -122.35196, 604323"
98274,411682,48.371026,-122.24432,"48.371026, -122.24432, 411682"
98275,852987,47.916148,-122.30293,"47.916148, -122.30293, 852987"
98276,11238,48.834208,-122.335734,"48.834208, -122.335734, 11238"
98277,818748,48.303774,-122.65093,"48.303774, -122.65093, 818748"
98279,18323,48.63205,-122.81372,"48.63205, -122.81372, 18323"
98281,51816,48.99201,-123.05047,"48.99201, -123.05047, 51816"
98282,445589,48.185511,-122.48209,"48.185511, -122.48209, 445589"
98283,8453,48.509814,-121.48418,"48.509814, -121.48418, 8453"
98284,472670,48.518653,-122.16545,"48.518653, -122.16545, 472670"
98290,967195,47.930902,-122.03976,"47.930902, -122.03976, 967195"
98292,621065,48.222046,-122.38961,"48.222046, -122.38961, 621065"
98294,141255,47.86527,-121.78899,"47.86527, -121.78899, 141255"
98295,48799,48.971298,-122.20146,"48.971298, -122.20146, 48799"
98296,934826,47.846083,-122.11068,"47.846083, -122.11068, 934826"
98303,25673,47.16438,-122.69584,"47.16438, -122.69584, 25673"
98304,14849,46.75523,-122.01544,"46.75523, -122.01544, 14849"
98305,8447,48.066605,-124.30909,"48.066605, -124.30909, 8447"
98310,393188,47.58675,-122.62371,"47.58675, -122.62371, 393188"
98311,594736,47.629717,-122.63493,"47.629717, -122.63493, 594736"
98312,667513,47.564437,-122.71293,"47.564437, -122.71293, 667513"
98315,71871,47.720777,-122.71309,"47.720777, -122.71309, 71871"
98320,24999,47.705616,-122.92868,"47.705616, -122.92868, 24999"
98321,381190,47.155649,-122.05255,"47.155649, -122.05255, 381190"
98323,16307,47.035525,-121.951,"47.035525, -121.951, 16307"
98325,43328,47.974586,-122.78382,"47.974586, -122.78382, 43328"
98326,9785,48.181608,-124.41188,"48.181608, -124.41188, 9785"
98327,231924,47.088719,-122.64326,"47.088719, -122.64326, 231924"
98328,229854,46.884733,-122.29237,"46.884733, -122.29237, 229854"
98329,213838,47.378121,-122.7222,"47.378121, -122.7222, 213838"
98330,4686,46.761546,-122.17858,"46.761546, -122.17858, 4686"
98331,90582,47.838423,-124.35888,"47.838423, -124.35888, 90582"
98332,615320,47.364321,-122.60011,"47.364321, -122.60011, 615320"
98333,181989,47.244053,-122.6199,"47.244053, -122.6199, 181989"
98335,1105004,47.301252,-122.60562,"47.301252, -122.60562, 1105004"
98336,14809,46.53619,-122.11766,"46.53619, -122.11766, 14809"
98337,124925,47.569167,-122.63479,"47.569167, -122.63479, 124925"
98338,604924,47.028423,-122.291,"47.028423, -122.291, 604924"
98339,72821,48.036882,-122.7599,"48.036882, -122.7599, 72821"
98340,73517,47.910628,-122.57489,"47.910628, -122.57489, 73517"
98342,47743,47.74878,-122.53051,"47.74878, -122.53051, 47743"
98346,274005,47.807359,-122.51962,"47.807359, -122.51962, 274005"
98349,99893,47.268551,-122.76897,"47.268551, -122.76897, 99893"
98351,27217,47.200168,-122.77537,"47.200168, -122.77537, 27217"
98354,236837,47.248208,-122.31737,"47.248208, -122.31737, 236837"
