avgIncome,LatM,LongM,LATB,LONGB,BankCount
243523,41.014497,-74.33021,,,
963673,40.99313,-74.35893,,,
503464,40.905639,-74.1199,,,
1258902,40.933943,-74.11671,,,
140289,41.11736,-74.58784,,,
1462686,41.010433,-74.20847,,,
78558,41.232344,-74.48688,,,
295044,41.156187,-74.57094,,,
135074,41.026747,-74.29742,,,
246451,41.173445,-74.37404,,,
203973,41.180137,-74.45489,,,
432319,41.001695,-74.10239,,,
797127,40.886628,-74.21405,,,
1441659,41.077102,-74.16147,,,
302848,40.99312,-74.14286,,,
104620,41.045897,-74.43677,,,
591610,41.028884,-74.23727,,,
416810,41.029555,-74.5071,,,
70003,41.080066,-74.5972,,,
166669,40.946748,-74.29575,,,
370194,40.99948,-74.28807,,,
491391,40.964548,-74.29813,,,
897261,41.058819,-74.14238,,,
2211277,40.983997,-74.11438,,,
771685,40.961109,-74.12576,,,
505627,41.096095,-74.26012,,,
151979,40.990032,-74.31023,,,
1677276,41.054568,-74.09616,,,
120290,41.091254,-74.52081,,,
568785,41.229754,-74.60203,,,
187257,41.193708,-74.5089,,,
371770,41.013109,-74.12231,,,
248727,41.052958,-74.28236,,,
2423011,40.943608,-74.25004,,,
571423,41.102569,-74.37047,,,
1429312,40.998583,-74.1671,,,
353327,40.912198,-74.16863,,,
261791,40.918948,-74.1939,,,
258079,40.896798,-74.15731,,,
218167,40.912148,-74.14271,,,
28877,40.916165,-74.17129,,,
599653,40.957498,-74.15627,,,
618545,40.945198,-74.18286,,,
366047,40.903348,-74.21763,,,
163503,40.906598,-74.14944,,,
280902,40.923648,-74.14321,,,
246813,40.925778,-74.17784,,,
190022,40.930398,-74.15829,,,
1164179,40.888678,-74.0488,,,
223909,40.873876,-74.02769,,,
425970,40.86289,-74.07506,,,
371039,40.862685,-73.98551,,,
81694,40.863699,-74.04643,,,
327165,40.90503,-74.06279,,,
839863,40.923748,-73.99879,,,
500052,40.971956,-73.96166,,,
659958,40.942074,-73.96504,,,
424010,40.955603,-73.96044,,,
557942,40.945173,-73.99342,,,
324777,40.97514,-74.02725,,,
1829025,40.893343,-73.9758,,,
468752,40.883749,-73.95173,,,
274050,40.989357,-73.97958,,,
256764,40.958573,-73.98659,,,
476342,41.007389,-74.04247,,,
263253,40.850621,-74.04112,,,
533820,40.877999,-74.08265,,,
555976,41.048997,-74.04052,,,
547943,40.936211,-74.0188,,,
188763,41.009414,-73.94849,,,
415461,40.994442,-73.95586,,,
504440,40.953126,-74.03379,,,
381026,40.845742,-73.99479,,,
1126469,40.947107,-74.07047,,,
492466,41.034672,-74.04065,,,
279334,40.832421,-74.00399,,,
355141,40.856749,-74.02278,,,
469284,40.927579,-74.03739,,,
179839,40.906553,-74.07797,,,
461712,40.904131,-74.09474,,,
1894720,40.890964,-74.01115,,,
1362692,40.92169,-73.96482,,,
1525977,40.99904,-74.03291,,,
443432,40.989508,-74.061302,,,
561455,41.025101,-74.059762,,,
1003403,40.352953,-74.07703,,,
215230,40.329128,-74.06315,,,
459412,40.360581,-74.03738,,,
87460,40.236916,-74.0069,,,
1198973,40.232713,-74.03143,,,
382335,40.407958,-74.03483,,,
100464,40.191809,-74.01688,,,
204203,40.415902,-74.08689,,,
825193,40.175357,-74.04694,,,
131675,40.202113,-74.01353,,,
78039,40.435961,-74.23734,,,
1165971,40.300226,-74.18306,,,
69375,40.250104,-74.00153,,,
789637,40.301979,-74.06889,,,
1938621,40.294244,-74.34213,,,
273737,40.205367,-74.15767,,,
1998238,40.241036,-74.27629,,,
578068,40.423298,-74.179,,,
1246454,40.146597,-74.20815,,,
173206,40.404474,-73.9904,,,
1278998,40.384832,-74.17194,,,
269353,40.444407,-74.13298,,,
502419,40.439714,-74.19374,,,
165163,40.416772,-74.06058,,,
341613,40.337374,-74.12059,,,
468372,40.33517,-74.04059,,,
713737,40.297932,-73.99097,,,
1073282,40.316876,-74.26112,,,
1185632,40.411102,-74.23767,,,
1251729,40.410213,-74.11718,,,
232841,40.332877,-73.97986,,,
1131923,40.361014,-74.26595,,,
1073741,40.208945,-74.05261,,,
282509,40.263575,-74.02176,,,
107328,40.211982,-74.00916,,,
298990,40.318115,-74.01239,,,
166993,40.427561,-74.1069,,,
1313973,40.369145,-73.99576,,,
492163,40.153024,-74.03372,,,
272373,40.289985,-74.01671,,,
516256,40.889166,-74.55462,,,
114358,40.878785,-74.60098,,,
369239,40.966308,-74.74298,,,
38991,41.139545,-74.6993,,,
206559,40.82383,-75.04585,,,
330416,40.96035,-74.96243,,,
195923,41.177457,-74.75904,,,
105574,41.300062,-74.76058,,,
397096,40.878198,-74.73875,,,
421001,40.723778,-74.81866,,,
119722,40.92976,-75.06193,,,
854737,40.886149,-74.48704,,,
519838,40.84405,-74.70134,,,
112274,40.886474,-74.90089,,,
1006635,40.861748,-74.83054,,,
375331,40.937206,-74.66147,,,
52531,40.88038,-74.62009,,,
172421,41.094159,-74.69036,,,
342249,40.963959,-74.61414,,,
200743,40.908198,-74.65749,,,
13293,41.172968,-74.88301,,,
147085,40.876349,-74.65769,,,
742054,40.788599,-74.78295,,,
159696,40.919498,-74.63559,,,
83140,40.897398,-74.70301,,,
816818,41.0714,-74.80199,,,
122136,40.815107,-74.96802,,,
98361,40.783175,-74.90934,,,
893290,40.926798,-74.50624,,,
1491860,40.847649,-74.5748,,,
1067949,41.035384,-74.63557,,,
300145,40.917054,-74.71053,,,
452332,40.855549,-74.65251,,,
450750,40.753753,-74.99617,,,
301517,40.913298,-74.58246,,,
2596284,40.714501,-74.3633,,,
2228804,40.6789,-74.57039,,,
530098,40.652301,-74.653,,,
768177,40.675112,-74.43459,,,
778681,40.72344,-74.57753,,,
159615,40.821149,-74.45121,,,
1869059,40.7332,-74.39736,,,
733886,40.786549,-74.68799,,,
1000552,40.696601,-74.63781,,,
667810,40.77835,-74.39009,,,
168324,40.683934,-74.47079,,,
147192,40.72265,-74.67432,,,
65863,40.739333,-74.45631,,,
581772,40.820012,-74.36474,,,
1144819,40.75875,-74.41609,,,
1192130,40.782767,-74.59529,,,
194668,40.672823,-74.52011,,,
998668,40.842399,-74.48223,,,
2808038,40.79215,-74.48559,,,
769204,40.698268,-74.40225,,,
480734,40.733739,-74.48851,,,
129057,40.672968,-74.49171,,,
417387,40.821482,-74.42648,,,
701786,39.932279,-75.02266,,,
1566255,39.879713,-74.9719,,,
319358,39.769357,-74.87264,,,
613398,39.759581,-74.27398,,,
134282,39.868013,-75.05424,,,
325765,39.614596,-74.2005,,,
400386,39.779582,-74.9365,,,
254839,40.058211,-74.91404,,,
1062967,39.784614,-75.05678,,,
14032,39.803646,-75.34421,,,
438953,39.960596,-74.5606,,,
896377,40.06834,-74.84463,,,
38255,39.777314,-74.5354,,,
80075,39.800958,-75.2211,,,
964875,39.810485,-74.99574,,,
370684,40.079952,-74.70684,,,
69096,39.833847,-74.96899,,,
137145,39.824159,-75.28187,,,
410570,39.700008,-75.11951,,,
117377,39.840463,-75.0687,,,
252926,39.891113,-75.11836,,,
255515,39.867013,-75.09162,,,
927545,39.895213,-75.04019,,,
700481,39.908613,-74.99951,,,
284468,39.87913,-75.06599,,,
242087,39.985662,-74.83044,,,
633310,39.625291,-74.77705,,,
35584,40.038339,-74.6806,,,
1329843,39.851969,-74.96128,,,
62110,39.866513,-75.03197,,,
738442,40.029011,-74.88257,,,
438948,39.967013,-74.80666,,,
124171,39.85478,-75.03671,,,
679777,39.707575,-74.25933,,,
309941,39.785785,-75.17761,,,
464505,39.952212,-74.99464,,,
1757748,39.88488,-74.90416,,,
1786664,39.949446,-74.90342,,,
1364552,39.865272,-74.8185,,,
210192,39.785219,-75.25304,,,
1415969,39.968962,-74.9489,,,
146087,39.884263,-75.0923,,,
700389,39.991562,-74.79747,,,
106748,39.807684,-75.20496,,,
663280,39.716939,-75.21987,,,
72697,39.867158,-75.1802,,,
202447,40.00278,-75.02626,,,
151249,39.833156,-75.23773,,,
50312,39.740353,-75.41262,,,
152260,39.961183,-74.66266,,,
252733,39.712593,-75.46906,,,
342751,39.645377,-75.51923,,,
272443,39.730964,-75.13009,,,
803661,40.029361,-74.9541,,,
669613,39.997379,-74.99805,,,
185197,39.850013,-75.0767,,,
236975,39.549912,-75.43943,,,
1374388,39.74953,-75.10637,,,
1353528,39.741385,-74.99035,,,
267861,39.842613,-75.02496,,,
179154,39.829014,-75.01371,,,
640809,39.753088,-75.32687,,,
251325,39.849156,-75.18159,,,
614229,39.59899,-74.36573,,,
856527,39.871699,-74.70528,,,
102372,39.722622,-74.8503,,,
249551,39.799347,-75.15202,,,
126406,39.807695,-74.93392,,,
112048,39.658781,-74.28673,,,
207765,39.861413,-75.13284,,,
1034380,39.647598,-74.95927,,,
977410,39.830313,-75.13221,,,
91652,39.816063,-75.15321,,,
290913,39.637838,-75.32396,,,
64429,39.949579,-75.118,,,
116195,39.936179,-75.11513,,,
211675,39.918663,-75.10976,,,
300026,39.949812,-75.08616,,,
273108,39.892213,-75.07212,,,
302743,39.908163,-75.08618,,,
573424,39.915263,-75.06401,,,
561326,39.949979,-75.05024,,,
361323,39.966812,-75.05681,,,
274657,39.457517,-74.50914,,,
88813,39.092928,-74.72688,,,
271721,39.401801,-74.38017,,,
473209,38.963652,-74.92319,,,
725106,39.471263,-74.502457,,,
434555,39.081754,-74.83658,,,
322930,39.548049,-74.62171,,,
370662,39.348616,-74.57387,,,
149819,39.264412,-74.64986,,,
265084,39.370083,-74.55211,,,
411862,39.265371,-74.59381,,,
187457,39.20877,-74.70438,,,
286334,39.394616,-74.52212,,,
1156422,39.398172,-74.59667,,,
39184,39.527903,-74.4917,,,
69434,39.017837,-74.87515,,,
83572,39.145755,-74.69865,,,
266447,39.319901,-74.5999,,,
45762,39.051289,-74.76204,,,
175980,39.022256,-74.93616,,,
302343,38.987556,-74.822,,,
174914,39.275059,-74.80041,,,
793706,39.445164,-75.24215,,,
45146,39.522686,-74.89684,,,
45023,39.337205,-75.18577,,,
180468,39.655964,-75.08736,,,
6648,39.219301,-74.94016,,,
33341,39.406518,-74.82706,,,
348207,39.553504,-75.16843,,,
38250,39.376099,-74.81456,,,
301345,39.618222,-75.0618,,,
24462,39.402763,-75.3574,,,
8647,39.218484,-74.99001,,,
32991,39.524179,-74.9385,,,
17317,39.254836,-74.97767,,,
31943,39.572449,-75.0543,,,
687733,39.478771,-74.7581,,,
740241,39.379382,-75.03923,,,
26096,39.437265,-74.87926,,,
33176,39.517539,-74.94972,,,
137658,39.633964,-75.15643,,,
145923,39.562763,-75.00955,,,
15283,39.28341,-75.15464,,,
17624,39.562719,-74.85853,,,
8687,39.314084,-74.97889,,,
34618,39.25682,-75.06683,,,
20692,39.490774,-74.87045,,,
15557,39.458114,-75.29761,,,
783111,39.492265,-75.01887,,,
632236,39.464582,-74.96994,,,
517782,39.364966,-74.43903,,,
279953,39.329416,-74.50661,,,
53301,39.314766,-74.52675,,,
268459,39.342299,-74.48192,,,
308452,40.164556,-74.57785,,,
719009,40.460137,-74.63592,,,
589576,40.132784,-74.71778,,,
261782,40.18238,-74.42134,,,
24623,40.050128,-74.55611,,,
570326,40.306286,-74.52627,,,
175637,40.134892,-74.48688,,,
209798,40.14821,-74.65125,,,
152804,40.11791,-74.8047,,,
974963,40.262809,-74.53246,,,
329977,40.386902,-74.78112,,,
1750694,40.11597,-74.32251,,,
17914,40.377173,-74.61538,,,
354873,40.375039,-74.93184,,,
212775,40.075185,-74.48433,,,
861010,40.32315,-74.78364,,,
301982,40.228497,-74.45064,,,
832487,40.33371,-74.58512,,,
3776038,40.357439,-74.64922,,,
205901,40.354424,-74.65943,,,
1462123,40.292358,-74.60902,,,
306310,40.449171,-74.84979,,,
39570,40.400406,-74.63895,,,
98885,40.113883,-74.77977,,,
706896,40.410155,-74.70726,,,
284598,40.435878,-74.96511,,,
247146,40.31049,-74.85947,,,
147074,40.062215,-74.58893,,,
9202,40.219158,-74.76481,,,
148895,40.224441,-74.7421,,,
730717,40.199859,-74.72005,,,
302127,40.206959,-74.75136,,,
613581,40.238258,-74.7805,,,
729742,40.240558,-74.69588,,,
410564,40.17296,-74.66915,,,
332022,40.264708,-74.82295,,,
218425,40.219358,-74.73334,,,
465609,40.249908,-74.75953,,,
41325,40.003861,-74.61775,,,
56665,40.04492,-74.58916,,,
1193248,40.276782,-74.72951,,,
737085,40.225409,-74.65918,,,
728225,40.207034,-74.59364,,,
1230566,40.082782,-74.2094,,,
557409,39.902851,-74.16037,,,
284833,39.931068,-74.19618,,,
896955,40.042479,-74.123,,,
1289838,40.087794,-74.10981,,,
290340,40.108433,-74.06226,,,
574762,39.848035,-74.21297,,,
56845,40.017117,-74.30491,,,
237185,39.862864,-74.16624,,,
156527,39.982101,-74.06768,,,
640260,40.120261,-74.05765,,,
73915,40.025258,-74.05579,,,
87158,39.934318,-74.16773,,,
898410,40.081165,-74.06003,,,
346137,40.133754,-74.04123,,,
86118,39.948518,-74.0759,,,
79556,39.920268,-74.07967,,,
1906128,39.974584,-74.15141,,,
810864,40.010092,-74.23032,,,
677382,39.975967,-74.25296,,,
225256,39.784513,-74.22376,,,
745022,39.943541,-74.36949,,,
440392,40.624538,-74.89118,,,
191564,40.661172,-75.0321,,,
113100,40.652484,-75.08959,,,
297925,40.567953,-74.54034,,,
1819811,40.588097,-74.62253,,,
253881,40.639546,-74.91292,,,
321548,40.372881,-74.51363,,,
545906,40.594502,-74.47166,,,
2073664,40.434239,-74.40504,,,
1347604,40.516104,-74.39754,,,
1774875,40.575503,-74.35781,,,
1448191,40.515645,-74.85319,,,
362315,40.439412,-74.55565,,,
533075,40.423055,-74.55352,,,
162494,40.509998,-75.03239,,,
227981,40.716332,-74.91405,,,
192555,40.677404,-74.96875,,,
69012,40.37594,-74.41955,,,
130820,40.668594,-74.89241,,,
563643,40.571504,-74.3183,,,
1924022,40.336508,-74.43302,,,
56167,40.517855,-74.30325,,,
597866,40.643314,-74.82345,,,
332954,40.538903,-74.59222,,,
268334,40.595552,-74.55174,,,
548297,40.529355,-74.33844,,,
731825,40.543354,-74.3587,,,
1751572,40.502477,-74.650023,,,
400512,40.574552,-74.50187,,,
355093,40.587606,-75.10402,,,
315245,40.451105,-74.43938,,,
687594,40.389428,-74.54329,,,
284766,40.51057,-74.72472,,,
1576547,40.555355,-74.46094,,,
1317515,40.397507,-74.3298,,,
689827,40.461851,-74.30343,,,
887793,40.520105,-74.27708,,,
359143,40.535304,-74.31104,,,
702553,40.689123,-75.17243,,,
278766,40.583035,-74.96224,,,
211088,40.571302,-74.6374,,,
559634,40.461605,-74.3474,,,
1792694,40.505253,-74.50723,,,
880230,40.545853,-74.63592,,,
636575,40.469606,-74.27669,,,
119411,40.553803,-74.52976,,,
377074,40.445006,-74.38179,,,
240639,40.39159,-74.39329,,,
254645,40.694938,-75.11181,,,
46297,40.525361,-74.79632,,,
562783,40.612851,-74.76682,,,
648994,40.488304,-74.44775,,,
1330926,40.453131,-74.48287,,,
451724,40.500254,-74.4257,,,
38224694,#N/A,#N/A,,,
40264,35.388701,-106.42793,,,
324311,34.646779,-106.7648,,,
201994,35.32151,-106.55322,,,
9817,35.20912,-108.07182,,,
17143,34.511223,-106.80927,,,
96446,35.136495,-106.37296,,,
22847,35.409522,-106.15202,,,
3010,36.195444,-106.6583,,,
39200,35.869051,-107.40227,,,
9605,35.166618,-107.5052,,,
297581,35.075777,-106.19155,,,
36576,34.775863,-106.12269,,,
5450,36.187444,-106.76581,,,
165479,35.122129,-107.90777,,,
14368,34.598268,-106.7592,,,
30780,35.624111,-106.73752,,,
39600,35.822802,-106.62093,,,
34831,34.999815,-107.24109,,,
4305,36.151633,-107.00449,,,
641664,34.786133,-106.70536,,,
93192,35.001195,-105.99524,,,
30010,34.500604,-106.27612,,,
13571,35.584234,-106.32728,,,
89194,34.83436,-106.68375,,,
233548,35.303843,-106.44361,,,
6019,35.700027,-106.65317,,,
14554,35.408295,-107.98853,,,
188963,35.179121,-106.28742,,,
404995,35.229614,-106.62141,,,
22837,35.509184,-106.35022,,,
12606,35.527064,-106.80866,,,
16418,35.230514,-105.91598,,,
289730,35.017604,-106.31044,,,
20184,34.460462,-106.71879,,,
2548,34.43283,-105.95532,,,
105805,34.864034,-106.6895,,,
12010,35.648976,-106.33885,,,
268005,35.083946,-106.64792,,,
313866,35.101727,-106.67238,,,
725293,35.031329,-106.68695,,,
488524,35.078246,-106.61747,,,
818581,35.134094,-106.64073,,,
528584,35.073343,-106.58232,,,
916039,35.155811,-106.56662,,,
932489,35.106396,-106.57927,,,
1952877,35.135303,-106.52223,,,
957303,35.100796,-106.52067,,,
398442,35.179635,-106.59384,,,
1455252,35.196446,-106.67336,,,
64251,35.053147,-106.55102,,,
1427771,35.146144,-106.70851,,,
903586,35.051247,-106.74258,,,
910660,35.18076,-106.52021,,,
850865,35.067447,-106.50645,,,
1113782,35.290647,-106.71469,,,
842054,35.295331,-106.645081,,,
295180,35.534253,-108.84857,,,
6874,35.442033,-108.32473,,,
15015,35.597972,-108.76657,,,
23850,34.999427,-108.41304,,,
30562,35.495133,-108.19993,,,
826385,36.625357,-108.19225,,,
342647,36.785816,-108.14505,,,
315408,36.837421,-107.96667,,,
14922,36.681819,-107.48121,,,
258365,36.579374,-107.87907,,,
66044,36.813748,-108.09508,,,
43160,36.654783,-108.45001,,,
133532,36.763088,-108.3674,,,
24911,36.927309,-108.15934,,,
7021,36.901026,-107.52505,,,
109938,36.748026,-108.80023,,,
26844,36.877607,-108.62606,,,
717125,35.755312,-105.99936,,,
991138,35.616662,-105.97926,,,
625966,35.606283,-106.075722,,,
784313,35.615216,-105.952788,,,
539801,35.469938,-105.754453,,,
23197,36.2996,-106.40596,,,
23820,36.874229,-106.55118,,,
11970,36.126615,-105.74651,,,
48727,35.997094,-105.94533,,,
33572,36.818905,-106.9757,,,
81445,36.468402,-105.60547,,,
16493,36.387967,-106.23407,,,
5661,36.248813,-105.87995,,,
282502,35.990548,-106.08036,,,
29576,35.759271,-105.74841,,,
14416,36.094021,-106.17472,,,
3266,36.422525,-106.06145,,,
38761,35.434943,-105.91873,,,
878423,35.86849,-106.29536,,,
15713,36.362617,-106.02523,,,
7839,36.700526,-106.63695,,,
46342,35.622261,-105.6422,,,
18875,36.191998,-105.71543,,,
31586,36.735033,-105.58602,,,
109355,36.377149,-105.67963,,,
16169,35.249513,-105.57658,,,
9047,35.454443,-105.50337,,,
39509,36.074403,-106.07952,,,
74084,35.994909,-106.03282,,,
202346,36.414942,-105.5808,,,
9047,36.64863,-106.54091,,,
8981,36.160484,-105.56045,,,
269220,35.594103,-105.08142,,,
6333,35.203048,-105.15426,,,
18721,36.59956,-105.01333,,,
5739,36.006137,-105.39831,,,
7170,36.595247,-105.29165,,,
4284,36.188161,-105.23043,,,
3344,36.045092,-105.3833,,,
5765,36.565525,-104.52049,,,
6672,35.711505,-105.41406,,,
20903,35.971938,-105.34137,,,
3316,36.197152,-105.10727,,,
132978,36.78767,-104.38693,,,
11091,35.856035,-105.42596,,,
5005,36.004279,-103.86353,,,
8866,35.751778,-105.2258,,,
20269,36.366344,-104.39211,,,
5406,36.02239,-104.65018,,,
157338,33.953237,-106.93722,,,
8948,33.934215,-108.05889,,,
13402,34.150585,-106.92814,,,
34040,34.139451,-107.36816,,,
4821,34.387137,-108.14528,,,
3482,34.201613,-106.92146,,,
11128,34.330192,-108.63899,,,
11868,33.638186,-108.66387,,,
15889,34.046275,-106.60285,,,
77322,33.148245,-107.18741,,,
8609,32.807462,-107.32655,,,
10200,32.969955,-107.36322,,,
2527,32.791076,-107.28652,,,
6370,32.760034,-107.27535,,,
37621,32.603957,-107.16806,,,
6168,32.620805,-107.02161,,,
16943,32.699873,-107.13794,,,
15339,33.095526,-107.35393,,,
2992,33.252863,-107.69183,,,
409426,32.300193,-106.76078,,,
20576,32.355099,-106.46884,,,
478284,32.347752,-106.81463,,,
418201,32.356091,-106.830111,,,
110202,31.879712,-106.71763,,,
777577,32.312506,-106.70306,,,
391026,32.417871,-106.6977,,,
11231,31.861247,-108.81515,,,
189640,32.013822,-106.5443,,,
9976,32.781205,-108.15795,,,
36731,32.774869,-108.10736,,,
5869,32.068299,-106.61689,,,
240851,32.223023,-107.71282,,,
11693,33.401692,-108.63575,,,
10101,32.726051,-107.97807,,,
4892,32.834372,-107.59761,,,
18092,32.673398,-108.11625,,,
47435,32.149321,-106.72283,,,
48019,32.350444,-108.73956,,,
85350,32.213198,-106.71991,,,
42997,32.152569,-106.66112,,,
14763,33.029102,-108.14114,,,
226877,32.729758,-108.30206,,,
94493,31.799253,-106.57771,,,
10160,32.123655,-106.63846,,,
114259,32.031665,-106.400486,,,
730842,34.432846,-103.22589,,,
6268,33.79692,-103.87575,,,
29367,34.346673,-104.24242,,,
4172,34.865507,-103.40619,,,
17850,34.528601,-103.62567,,,
247536,34.166231,-103.34255,,,
25007,34.511478,-103.06869,,,
484997,33.485178,-104.55089,,,
335081,33.363439,-104.524894,,,
489417,32.795467,-104.38083,,,
677204,32.408311,-104.29134,,,
64197,33.244151,-104.3334,,,
29041,33.060827,-104.33708,,,
594906,32.70778,-103.16616,,,
151598,32.787805,-103.14592,,,
3834,32.735982,-104.88576,,,
39088,32.188493,-103.26808,,,
15081,32.954421,-104.45187,,,
29535,32.27936,-103.98784,,,
253032,32.901887,-103.44623,,,
5392,32.590107,-103.30857,,,
22916,33.270355,-103.42377,,,
19525,33.710312,-105.88218,,,
598341,32.839921,-105.97561,,,
49299,32.695546,-105.612595,,,
72049,33.420542,-105.63599,,,
4053,33.158737,-105.85196,,,
33119,33.722955,-105.41326,,,
42947,32.943661,-105.68568,,,
5945,34.156361,-105.33238,,,
53362,32.841331,-106.07948,,,
5356,33.285158,-105.26783,,,
50965,33.001397,-105.91512,,,
11385,32.923979,-105.40542,,,
39234,33.157278,-105.73266,,,
16280,33.520074,-105.73072,,,
92626,33.350032,-105.66637,,,
41738,33.342426,-105.56694,,,
3663,33.415814,-105.36046,,,
75203,33.098649,-106.02058,,,
83985,35.103769,-103.77676,,,
48682,36.387827,-103.22216,,,
5133,36.734124,-103.74791,,,
19992,35.348463,-103.39045,,,
7500,35.098357,-103.34027,,,
39739,34.862953,-104.81362,,,
630212010,#N/A,#N/A,,,
1699184,40.750742,-73.99653,,,
1791614,40.71704,-73.987,,,
5385068,40.732509,-73.98935,,,
615469,40.699226,-74.04118,,,
3889908,40.706019,-74.00858,,,
384457,40.707904,-74.01342,,,
1486546,40.714754,-74.00721,,,
1973542,40.727093,-73.97864,,,
2968446,40.739022,-73.98205,,,
5535408,40.741012,-74.00012,,,
2153406,40.72596,-73.99834,,,
4364748,40.720666,-74.00526,,,
3846564,40.734718,-74.00532,,,
5645724,40.74618,-73.97759,,,
3438505,40.752159,-73.97231,,,
2897131,40.755101,-73.99337,,,
4773211,40.765714,-73.9856,,,
11681026,40.76842,-73.96045,,,
9583353,40.759015,-73.96732,,,
9253397,40.776099,-73.98285,,,
8113410,40.786387,-73.97709,,,
5461616,40.798502,-73.96811,,,
854303,40.802853,-73.95471,,,
1170669,40.812665,-73.95499,,,
7365677,40.776777,-73.9541,,,
1382780,40.791586,-73.94575,,,
431457,40.818151,-73.94351,,,
918158,40.826201,-73.94879,,,
988453,40.840686,-73.94154,,,
1064017,40.848764,-73.93496,,,
743329,40.867653,-73.92,,,
479307,40.802395,-73.93359,,,
3070233,40.759511,-73.99019,,,
405151,40.813385,-73.93616,,,
952418,40.709677,-74.00365,,,
424735,40.826181,-73.9371,,,
771643,40.858704,-73.92853,,,
323098,40.762174,-73.94917,,,
5478581,40.780751,-73.977182,,,
929930,40.775477,-73.9905,,,
4159562,40.780751,-73.977182,,,
9043505,40.781894,-73.95039,,,
154908,40.769334,-73.94893,,,
620715,40.707467,-74.0178,,,
745971,40.717179,-74.01433,,,
1025581,40.631775,-74.09432,,,
341348,40.631127,-74.13715,,,
